8799,speed=0TimeToCollision=0,speed=0TimeToCollision=0,right,0,0,stop,-100,-10
9105,speed=0TimeToCollision=0,speed=0-20TimeToCollision=0,right,0,0,speed up,0,0
9408,speed=0-20TimeToCollision=0,speed=0-20TimeToCollision=0,right,5,0,speed up,0,0
9715,speed=0-20TimeToCollision=0,speed=0-20TimeToCollision=0,left,10,0,speed up,0,0
10020,speed=0-20TimeToCollision=0,speed=0-20TimeToCollision=0,right,15,0,overtake,0,0
10326,speed=0-20TimeToCollision=0,speed=20-40TimeToCollision=0,right,15,0,speed up,0,0
10627,speed=20-40TimeToCollision=0,speed=20-40TimeToCollision=0,right,20,0,overtake,0,0
10934,speed=20-40TimeToCollision=0,speed=20-40TimeToCollision=0,right,20,0,straight,0,0
11238,speed=20-40TimeToCollision=0,speed=20-40TimeToCollision=2,right,20,2,speed up,0,0
11542,speed=20-40TimeToCollision=2,speed=20-40TimeToCollision=1,right,25,1,speed up,0,0
11845,speed=20-40TimeToCollision=1,speed=20-40TimeToCollision=1,right,30,1,overtake,0,0
12150,speed=20-40TimeToCollision=1,speed=20-40TimeToCollision=0,right,30,0,slow down,0,0
12457,speed=20-40TimeToCollision=0,speed=20-40TimeToCollision=0,right,25,0,speed up,0,0
12765,speed=20-40TimeToCollision=0,speed=20-40TimeToCollision=0,right,30,0,overtake,0,0
13065,speed=20-40TimeToCollision=0,speed=20-40TimeToCollision=0,right,30,0,speed up,0,0
13372,speed=20-40TimeToCollision=0,speed=40-60TimeToCollision=0,right,35,0,speed up,100,10
13677,speed=40-60TimeToCollision=0,speed=0TimeToCollision=0,right,40,0,stop,-100,-10
13980,speed=0TimeToCollision=0,speed=0-20TimeToCollision=0,left,0,0,speed up,0,0.1
14283,speed=0-20TimeToCollision=0,speed=0-20TimeToCollision=0,left,5,0,speed up,0,9.1
14585,speed=0-20TimeToCollision=0,speed=0-20TimeToCollision=0,left,10,0,speed up,0,8.280999999999999
14890,speed=0-20TimeToCollision=0,speed=20-40TimeToCollision=0,left,15,0,speed up,0,7.535709999999999
15192,speed=20-40TimeToCollision=0,speed=20-40TimeToCollision=0,left,20,0,speed up,0,6.857496099999999
15498,speed=20-40TimeToCollision=0,speed=20-40TimeToCollision=2,left,25,2,speed up,0,6.1717464899999985
15804,speed=20-40TimeToCollision=2,speed=20-40TimeToCollision=1,left,30,1,speed up,0,0
16112,speed=20-40TimeToCollision=1,speed=20-40TimeToCollision=1,left,35,1,straight,0,0
16421,speed=20-40TimeToCollision=1,speed=0TimeToCollision=0,left,35,0,slow down,-100,-9.999
16729,speed=0TimeToCollision=0,speed=0-20TimeToCollision=0,left,0,0,speed up,0,0.1517174649
17029,speed=0-20TimeToCollision=0,speed=0-20TimeToCollision=0,left,5,0,speed up,0,5.616289305899999
17330,speed=0-20TimeToCollision=0,speed=0-20TimeToCollision=0,left,10,0,speed up,0,5.110823268368999
17637,speed=0-20TimeToCollision=0,speed=20-40TimeToCollision=0,left,15,0,speed up,0,4.650849174215789
17941,speed=20-40TimeToCollision=0,speed=20-40TimeToCollision=0,left,20,0,speed up,0,4.232272748536368
18243,speed=20-40TimeToCollision=0,speed=20-40TimeToCollision=0,left,25,0,speed up,0,3.851368201168095
18549,speed=20-40TimeToCollision=0,speed=20-40TimeToCollision=0,left,30,0,speed up,0,3.504745063062966
18849,speed=20-40TimeToCollision=0,speed=40-60TimeToCollision=0,left,35,0,speed up,100,13.15427055675667
19150,speed=40-60TimeToCollision=0,speed=40-60TimeToCollision=0,left,40,0,speed up,100,10
19451,speed=40-60TimeToCollision=0,speed=40-60TimeToCollision=2,left,45,2,speed up,100,19
19758,speed=40-60TimeToCollision=2,speed=40-60TimeToCollision=1,left,50,1,straight,100,10
20062,speed=40-60TimeToCollision=1,speed=40-60TimeToCollision=1,left,50,1,speed up,100,10
20363,speed=40-60TimeToCollision=1,speed=0TimeToCollision=0,left,55,0,speed up,-100,-0.998482825351001
20664,speed=0TimeToCollision=0,speed=0-20TimeToCollision=0,left,0,0,speed up,0,0.2680884239775667
20964,speed=0-20TimeToCollision=0,speed=0-20TimeToCollision=0,left,5,0,speed up,0,11.97038620664857
21265,speed=0-20TimeToCollision=0,speed=0-20TimeToCollision=0,left,10,0,speed up,0,10.893051448050198
21572,speed=0-20TimeToCollision=0,speed=20-40TimeToCollision=0,left,15,0,speed up,0,9.91267681772568
21875,speed=20-40TimeToCollision=0,speed=20-40TimeToCollision=0,left,20,0,speed up,0,9.02053590413037
22181,speed=20-40TimeToCollision=0,speed=20-40TimeToCollision=0,left,25,0,speed up,0,8.208687672758636
22483,speed=20-40TimeToCollision=0,speed=20-40TimeToCollision=0,left,30,0,speed up,0,7.4699057822103585
22785,speed=20-40TimeToCollision=0,speed=40-60TimeToCollision=2,left,35,2,speed up,100,16.82291520398932
23085,speed=40-60TimeToCollision=2,speed=40-60TimeToCollision=1,left,40,1,straight,100,19
23386,speed=40-60TimeToCollision=1,speed=40-60TimeToCollision=1,right,40,1,overtake,100,10
23686,speed=40-60TimeToCollision=1,speed=40-60TimeToCollision=1,right,40,1,overtake,100,19.1
23993,speed=40-60TimeToCollision=1,speed=40-60TimeToCollision=0,right,40,0,overtake,100,27.380000000000003
24300,speed=40-60TimeToCollision=0,speed=40-60TimeToCollision=0,right,40,0,speed up,100,27.29
24604,speed=40-60TimeToCollision=0,speed=40-60TimeToCollision=0,right,45,0,speed up,100,34.8339
24909,speed=40-60TimeToCollision=0,speed=40-60TimeToCollision=2,right,50,2,speed up,100,41.54051
25209,speed=40-60TimeToCollision=2,speed=40-60TimeToCollision=2,left,55,2,straight,100,27.29
25513,speed=40-60TimeToCollision=2,speed=40-60TimeToCollision=1,left,55,1,straight,100,34.8348
25822,speed=40-60TimeToCollision=1,speed=40-60TimeToCollision=1,right,55,1,overtake,100,34.915800000000004
26124,speed=40-60TimeToCollision=1,speed=40-60TimeToCollision=0,right,55,0,overtake,100,41.839625100000006
26428,speed=40-60TimeToCollision=0,speed=40-60TimeToCollision=0,right,55,0,speed up,100,47.801864099999996
26728,speed=40-60TimeToCollision=0,speed=60+TimeToCollision=0,right,60,0,speed up,0,43.02167769
27029,speed=60+TimeToCollision=0,speed=60+TimeToCollision=2,right,65,2,overtake,0,0
27330,speed=60+TimeToCollision=2,speed=60+TimeToCollision=1,right,65,1,speed up,0,0
27634,speed=60+TimeToCollision=1,speed=60+TimeToCollision=1,right,70,1,overtake,0,0
27941,speed=60+TimeToCollision=1,speed=60+TimeToCollision=1,right,70,1,slow down,0,0
28245,speed=60+TimeToCollision=1,speed=60+TimeToCollision=0,right,65,0,speed up,0,0
28547,speed=60+TimeToCollision=0,speed=60+TimeToCollision=0,right,70,0,speed up,0,0
28847,speed=60+TimeToCollision=0,speed=60+TimeToCollision=0,right,75,0,overtake,0,0
29157,speed=60+TimeToCollision=0,speed=60+TimeToCollision=0,right,75,0,speed up,0,0
29457,speed=60+TimeToCollision=2,speed=60+TimeToCollision=1,right,80,1,speed up,0,0
29767,speed=60+TimeToCollision=1,speed=0TimeToCollision=0,right,85,0,stop,-100,-9.997319115760225
30072,speed=0TimeToCollision=0,speed=0-20TimeToCollision=0,left,0,0,speed up,0,0.4095087336197033
30379,speed=0-20TimeToCollision=0,speed=0-20TimeToCollision=0,left,5,0,speed up,0,15.308852835630283
30685,speed=0-20TimeToCollision=0,speed=0-20TimeToCollision=0,left,10,0,speed up,0,13.931056080423557
30994,speed=0-20TimeToCollision=0,speed=20-40TimeToCollision=0,left,15,0,speed up,0,12.677261033185438
31301,speed=20-40TimeToCollision=0,speed=20-40TimeToCollision=0,left,20,0,speed up,0,11.536307540198749
31602,speed=20-40TimeToCollision=0,speed=20-40TimeToCollision=2,left,25,2,speed up,0,10.382676786178873
31903,speed=20-40TimeToCollision=2,speed=0TimeToCollision=0,left,30,0,stop,-100,-9.995904912663804
32208,speed=0TimeToCollision=0,speed=0-20TimeToCollision=0,left,0,0,speed up,0,0.4723846281195217
32512,speed=0-20TimeToCollision=0,speed=0-20TimeToCollision=0,left,5,0,speed up,0,9.448235875422775
32817,speed=0-20TimeToCollision=0,speed=0-20TimeToCollision=0,left,10,0,speed up,0,8.597894646634725
33121,speed=0-20TimeToCollision=0,speed=20-40TimeToCollision=2,left,15,2,speed up,0,7.738105181971252
33422,speed=20-40TimeToCollision=2,speed=20-40TimeToCollision=1,left,20,1,speed up,0,0
33723,speed=20-40TimeToCollision=1,speed=20-40TimeToCollision=1,right,25,1,overtake,0,0
34027,speed=20-40TimeToCollision=1,speed=20-40TimeToCollision=0,right,25,0,overtake,0,0.07738105181971254
34327,speed=20-40TimeToCollision=0,speed=20-40TimeToCollision=0,right,25,0,speed up,0,7.04167571559384
34628,speed=20-40TimeToCollision=0,speed=20-40TimeToCollision=0,right,30,0,speed up,0,6.407924901190395
34938,speed=20-40TimeToCollision=0,speed=40-60TimeToCollision=0,right,35,0,speed up,100,16.197349187971355
35242,speed=40-60TimeToCollision=0,speed=40-60TimeToCollision=0,left,40,0,speed up,100,49.14972669789999
35543,speed=40-60TimeToCollision=0,speed=40-60TimeToCollision=2,left,45,2,speed up,100,54.58310202810999
35850,speed=40-60TimeToCollision=2,speed=40-60TimeToCollision=1,left,50,1,straight,100,41.769716251000006
36157,speed=40-60TimeToCollision=1,speed=40-60TimeToCollision=1,right,50,1,overtake,100,48.07405884100001
36459,speed=40-60TimeToCollision=1,speed=40-60TimeToCollision=1,right,50,1,overtake,100,53.74739354531001
36762,speed=40-60TimeToCollision=1,speed=40-60TimeToCollision=0,right,50,0,overtake,100,58.91848521106011
37063,speed=40-60TimeToCollision=0,speed=40-60TimeToCollision=0,right,50,0,speed up,100,59.67062284558009
37370,speed=40-60TimeToCollision=0,speed=40-60TimeToCollision=0,right,55,0,speed up,100,64.30026678947789
37670,speed=40-60TimeToCollision=0,speed=60+TimeToCollision=0,right,60,0,speed up,0,57.8702401105301
37974,speed=60+TimeToCollision=0,speed=60+TimeToCollision=2,left,65,2,speed up,0,0
38277,speed=60+TimeToCollision=2,speed=60+TimeToCollision=1,left,70,1,speed up,0,0
38584,speed=60+TimeToCollision=1,speed=60+TimeToCollision=1,left,75,1,straight,0,0
38889,speed=60+TimeToCollision=1,speed=60+TimeToCollision=1,left,75,1,slow down,0,0
39194,speed=60+TimeToCollision=1,speed=60+TimeToCollision=0,left,70,0,speed up,0,0
39501,speed=60+TimeToCollision=0,speed=60+TimeToCollision=0,left,75,0,speed up,0,0
39808,speed=60+TimeToCollision=0,speed=60+TimeToCollision=0,left,80,0,speed up,0,0
40109,speed=60+TimeToCollision=0,speed=60+TimeToCollision=0,left,85,0,slow down,0,0
40411,speed=60+TimeToCollision=0,speed=0TimeToCollision=0,left,80,0,stop,-100,-9.995276153718805
40720,speed=0TimeToCollision=0,speed=0-20TimeToCollision=0,left,0,0,speed up,0,0.5871196571872831
41024,speed=0-20TimeToCollision=0,speed=0-20TimeToCollision=0,left,5,0,speed up,0,14.739587761053933
41328,speed=0-20TimeToCollision=0,speed=0-20TimeToCollision=0,left,10,0,speed up,0,13.413024862559078
41635,speed=0-20TimeToCollision=0,speed=20-40TimeToCollision=0,left,15,0,speed up,0,12.205852624928761
41939,speed=20-40TimeToCollision=0,speed=20-40TimeToCollision=0,left,20,0,speed up,0,11.107325888685173
42246,speed=20-40TimeToCollision=0,speed=20-40TimeToCollision=0,left,25,0,speed up,0,10.107666558703507
42548,speed=20-40TimeToCollision=0,speed=20-40TimeToCollision=0,left,30,0,speed up,0,9.197976568420192
42848,speed=20-40TimeToCollision=0,speed=40-60TimeToCollision=2,left,35,2,speed up,100,18.695876074088172
43155,speed=40-60TimeToCollision=2,speed=40-60TimeToCollision=1,left,40,1,straight,100,48.18192947801061
43455,speed=40-60TimeToCollision=1,speed=40-60TimeToCollision=1,right,40,1,overtake,100,63.6158215420647
43756,speed=40-60TimeToCollision=1,speed=40-60TimeToCollision=1,right,40,1,overtake,100,67.89039760327888
44057,speed=40-60TimeToCollision=1,speed=40-60TimeToCollision=0,right,40,0,overtake,100,71.68006024405629
44357,speed=40-60TimeToCollision=0,speed=40-60TimeToCollision=0,right,40,0,speed up,100,62.66191850058239
44662,speed=40-60TimeToCollision=0,speed=40-60TimeToCollision=0,right,45,0,speed up,100,67.02234583552998
44968,speed=40-60TimeToCollision=0,speed=40-60TimeToCollision=2,right,50,2,speed up,100,70.80193054675709
45276,speed=40-60TimeToCollision=2,speed=40-60TimeToCollision=1,left,55,1,straight,100,54.08053713265011
45579,speed=40-60TimeToCollision=1,speed=40-60TimeToCollision=1,right,55,1,overtake,100,75.22885482209122
45888,speed=40-60TimeToCollision=1,speed=40-60TimeToCollision=1,right,55,1,overtake,100,78.458257888103
46197,speed=40-60TimeToCollision=1,speed=40-60TimeToCollision=0,right,55,0,overtake,100,81.32045140476028
46501,speed=40-60TimeToCollision=0,speed=40-60TimeToCollision=0,right,55,0,speed up,100,74.42975679754895
46802,speed=40-60TimeToCollision=0,speed=60+TimeToCollision=0,right,60,0,speed up,0,66.98678111779405
47107,speed=60+TimeToCollision=0,speed=60+TimeToCollision=0,right,65,0,overtake,0,0
47413,speed=60+TimeToCollision=0,speed=60+TimeToCollision=0,right,65,0,speed up,0,0
47719,speed=60+TimeToCollision=0,speed=60+TimeToCollision=2,right,70,2,speed up,0,0
48021,speed=60+TimeToCollision=2,speed=60+TimeToCollision=1,right,75,1,speed up,0,0
48322,speed=60+TimeToCollision=1,speed=60+TimeToCollision=1,right,80,1,overtake,0,0
48622,speed=60+TimeToCollision=1,speed=60+TimeToCollision=0,right,80,0,speed up,0,0
48925,speed=60+TimeToCollision=0,speed=60+TimeToCollision=0,right,85,0,slow down,0,0
49227,speed=60+TimeToCollision=0,speed=60+TimeToCollision=0,right,80,0,speed up,0,0
49534,speed=60+TimeToCollision=2,speed=60+TimeToCollision=2,left,85,2,slow down,0,0
49838,speed=60+TimeToCollision=2,speed=60+TimeToCollision=1,left,80,1,slow down,0,0
50143,speed=60+TimeToCollision=1,speed=60+TimeToCollision=1,left,75,1,slow down,0,0
50443,speed=60+TimeToCollision=1,speed=0TimeToCollision=0,left,70,0,straight,-100,-9.994128803428127
50753,speed=0TimeToCollision=0,speed=0-20TimeToCollision=0,left,0,0,speed up,0,0.7153664522094365
51058,speed=0-20TimeToCollision=0,speed=0-20TimeToCollision=0,left,5,0,speed up,0,17.013247227420237
51361,speed=0-20TimeToCollision=0,speed=0-20TimeToCollision=0,left,10,0,speed up,0,15.482054976952416
51664,speed=0-20TimeToCollision=0,speed=20-40TimeToCollision=0,left,15,0,speed up,0,14.088670029026698
51966,speed=20-40TimeToCollision=0,speed=20-40TimeToCollision=0,left,20,0,speed up,0,12.820689726414296
52273,speed=20-40TimeToCollision=0,speed=20-40TimeToCollision=0,left,25,0,speed up,0,11.666827651037009
52573,speed=20-40TimeToCollision=0,speed=20-40TimeToCollision=0,left,30,0,speed up,0,10.616813162443679
52881,speed=20-40TimeToCollision=0,speed=40-60TimeToCollision=2,left,35,2,speed up,100,20.09593721752581
53182,speed=40-60TimeToCollision=2,speed=40-60TimeToCollision=1,left,40,1,straight,100,59.4856879334327
53485,speed=40-60TimeToCollision=1,speed=40-60TimeToCollision=1,right,40,1,overtake,100,84.00161077833185
53792,speed=40-60TimeToCollision=1,speed=40-60TimeToCollision=1,right,40,1,overtake,100,86.44146580828199
54093,speed=40-60TimeToCollision=1,speed=40-60TimeToCollision=0,right,40,0,overtake,100,88.46718703863174
54397,speed=40-60TimeToCollision=0,speed=40-60TimeToCollision=0,right,40,0,speed up,100,70.95797081719259
54704,speed=40-60TimeToCollision=0,speed=40-60TimeToCollision=0,right,45,0,speed up,100,74.57175344364525
55009,speed=40-60TimeToCollision=0,speed=40-60TimeToCollision=0,right,50,0,speed up,100,77.86029563371717
55313,speed=40-60TimeToCollision=0,speed=40-60TimeToCollision=2,left,55,2,speed up,100,80.66912294967977
55619,speed=40-60TimeToCollision=2,speed=40-60TimeToCollision=2,left,60,2,straight,100,64.13197601942376
55920,speed=40-60TimeToCollision=2,speed=40-60TimeToCollision=1,left,60,1,straight,100,68.6034502878677
56221,speed=40-60TimeToCollision=1,speed=40-60TimeToCollision=1,right,60,1,overtake,100,90.50514020515487
56522,speed=40-60TimeToCollision=1,speed=40-60TimeToCollision=0,right,60,0,overtake,100,92.26131741413619
56823,speed=40-60TimeToCollision=0,speed=60+TimeToCollision=0,right,60,0,speed up,0,72.6022106547118
57123,speed=60+TimeToCollision=0,speed=40-60TimeToCollision=0,right,65,0,slow down,100,10.72602210654712
57424,speed=40-60TimeToCollision=0,speed=60+TimeToCollision=0,right,60,0,speed up,0,65.44924981030609
57725,speed=60+TimeToCollision=0,speed=40-60TimeToCollision=0,left,65,0,slow down,100,20.30791239399547
58026,speed=40-60TimeToCollision=0,speed=60+TimeToCollision=0,left,60,0,speed up,0,59.10740395321543
58327,speed=60+TimeToCollision=0,speed=40-60TimeToCollision=0,left,65,0,slow down,100,28.868195194128077
58628,speed=40-60TimeToCollision=0,speed=60+TimeToCollision=2,left,60,2,speed up,0,53.196663557893885
58928,speed=60+TimeToCollision=2,speed=40-60TimeToCollision=2,left,65,2,slow down,100,10.686034502878677
59230,speed=40-60TimeToCollision=2,speed=40-60TimeToCollision=1,left,60,1,straight,100,72.6657184332223
59537,speed=40-60TimeToCollision=1,speed=40-60TimeToCollision=1,right,60,1,overtake,100,93.95779884686394
59838,speed=40-60TimeToCollision=1,speed=40-60TimeToCollision=0,right,60,0,overtake,100,95.09398559775649
60140,speed=40-60TimeToCollision=0,speed=60+TimeToCollision=0,right,60,0,speed up,0,48.165679154045776
60445,speed=60+TimeToCollision=0,speed=40-60TimeToCollision=0,right,65,0,slow down,100,36.463032466255726
60749,speed=40-60TimeToCollision=0,speed=60+TimeToCollision=2,right,60,2,speed up,0,43.455971583669985
61053,speed=60+TimeToCollision=2,speed=40-60TimeToCollision=2,left,65,2,slow down,100,20.344088236923035
61353,speed=40-60TimeToCollision=2,speed=40-60TimeToCollision=1,left,60,1,straight,100,76.35008644587764
61662,speed=40-60TimeToCollision=1,speed=40-60TimeToCollision=1,right,60,1,overtake,100,96.5355268939584
61965,speed=40-60TimeToCollision=1,speed=40-60TimeToCollision=0,right,60,0,overtake,100,97.31653392039927
62269,speed=40-60TimeToCollision=0,speed=60+TimeToCollision=0,right,60,0,speed up,0,39.47500474996554
62577,speed=60+TimeToCollision=0,speed=40-60TimeToCollision=0,right,65,0,slow down,100,43.21147926712981
62877,speed=40-60TimeToCollision=0,speed=60+TimeToCollision=0,right,60,0,speed up,0,35.95961906764029
63179,speed=60+TimeToCollision=0,speed=40-60TimeToCollision=0,left,65,0,slow down,100,49.249927531093235
63485,speed=40-60TimeToCollision=0,speed=60+TimeToCollision=0,left,60,0,speed up,0,32.85615643618719
63794,speed=60+TimeToCollision=0,speed=40-60TimeToCollision=0,left,65,0,slow down,100,54.65349634234578
64096,speed=40-60TimeToCollision=0,speed=60+TimeToCollision=2,left,60,2,speed up,0,29.7739816749377
64404,speed=60+TimeToCollision=2,speed=40-60TimeToCollision=2,left,65,2,slow down,100,29.07318027768951
64710,speed=40-60TimeToCollision=2,speed=40-60TimeToCollision=1,left,60,1,straight,100,79.68824314049387
65018,speed=40-60TimeToCollision=1,speed=40-60TimeToCollision=1,right,60,1,overtake,100,98.55804586756334
65318,speed=40-60TimeToCollision=1,speed=40-60TimeToCollision=0,right,60,0,overtake,100,98.99998109755639
65626,speed=40-60TimeToCollision=0,speed=60+TimeToCollision=0,right,60,0,speed up,0,27.34311847086739
65933,speed=60+TimeToCollision=0,speed=40-60TimeToCollision=2,right,65,2,slow down,100,59.98502913951614
66240,speed=40-60TimeToCollision=2,speed=40-60TimeToCollision=2,right,60,2,straight,100,82.51630125784942
66541,speed=40-60TimeToCollision=2,speed=40-60TimeToCollision=1,left,60,1,straight,100,85.25467094304004
66846,speed=40-60TimeToCollision=1,speed=40-60TimeToCollision=1,right,60,1,overtake,100,100.0899827987763
67149,speed=40-60TimeToCollision=1,speed=40-60TimeToCollision=0,right,60,0,overtake,100,100.35441570360734
67456,speed=40-60TimeToCollision=0,speed=60+TimeToCollision=0,right,60,0,speed up,0,25.208656915175812
67761,speed=60+TimeToCollision=0,speed=40-60TimeToCollision=0,right,65,0,slow down,100,64.23861279471629
68065,speed=40-60TimeToCollision=0,speed=60+TimeToCollision=2,right,60,2,speed up,0,22.978523026435127
68369,speed=60+TimeToCollision=2,speed=40-60TimeToCollision=2,left,65,2,slow down,100,37.018408959350964
68671,speed=40-60TimeToCollision=2,speed=40-60TimeToCollision=1,left,60,1,straight,100,87.73274800577211
68980,speed=40-60TimeToCollision=1,speed=40-60TimeToCollision=1,right,60,1,overtake,100,101.32251829028269
69281,speed=40-60TimeToCollision=1,speed=40-60TimeToCollision=0,right,60,0,overtake,100,101.42005169151876
69582,speed=40-60TimeToCollision=0,speed=60+TimeToCollision=0,right,60,0,speed up,0,21.323056851738777
69887,speed=60+TimeToCollision=0,speed=40-60TimeToCollision=0,right,65,0,slow down,100,68.02798208376205
70195,speed=40-60TimeToCollision=0,speed=60+TimeToCollision=0,right,60,0,speed up,0,19.87103098740252
70502,speed=60+TimeToCollision=0,speed=40-60TimeToCollision=2,left,65,2,slow down,100,72.10251135544357
70808,speed=40-60TimeToCollision=2,speed=40-60TimeToCollision=2,left,60,2,straight,100,89.83680068525263
71110,speed=40-60TimeToCollision=2,speed=40-60TimeToCollision=1,left,60,1,straight,100,91.86732113364255
71411,speed=40-60TimeToCollision=1,speed=40-60TimeToCollision=1,right,60,1,overtake,100,102.29224703928207
71720,speed=40-60TimeToCollision=1,speed=40-60TimeToCollision=0,right,60,0,overtake,100,102.2617326452279
72022,speed=40-60TimeToCollision=0,speed=60+TimeToCollision=0,right,60,0,speed up,0,18.604953002216703
72330,speed=60+TimeToCollision=0,speed=40-60TimeToCollision=2,right,65,2,slow down,100,75.81093343123564
72637,speed=40-60TimeToCollision=2,speed=40-60TimeToCollision=2,right,60,2,straight,100,93.59926223161472
72938,speed=40-60TimeToCollision=2,speed=40-60TimeToCollision=1,left,60,1,straight,100,95.26195333490553
73242,speed=40-60TimeToCollision=1,speed=40-60TimeToCollision=1,right,60,1,overtake,100,103.05817670715739
73543,speed=40-60TimeToCollision=1,speed=40-60TimeToCollision=0,right,60,0,overtake,100,102.93840856646382
73852,speed=40-60TimeToCollision=0,speed=60+TimeToCollision=0,right,60,0,speed up,0,17.50256703630739
74160,speed=60+TimeToCollision=0,speed=40-60TimeToCollision=0,right,65,0,slow down,100,78.40486575847515
74461,speed=40-60TimeToCollision=0,speed=60+TimeToCollision=0,right,60,0,speed up,0,16.5363589902614
74761,speed=60+TimeToCollision=0,speed=40-60TimeToCollision=0,left,65,0,slow down,100,80.72974277253026
75063,speed=40-60TimeToCollision=0,speed=60+TimeToCollision=2,left,60,2,speed up,0,15.252907180828771
75364,speed=60+TimeToCollision=2,speed=40-60TimeToCollision=2,left,65,2,slow down,100,44.26918759676492
75673,speed=40-60TimeToCollision=2,speed=40-60TimeToCollision=1,left,60,1,straight,100,96.76514208707961
75977,speed=40-60TimeToCollision=1,speed=40-60TimeToCollision=1,right,60,1,overtake,100,103.67395179548208
76278,speed=40-60TimeToCollision=1,speed=40-60TimeToCollision=0,right,60,0,overtake,100,103.45908568774216
76584,speed=40-60TimeToCollision=0,speed=60+TimeToCollision=0,right,60,0,speed up,0,14.534913890471197
76889,speed=60+TimeToCollision=0,speed=40-60TimeToCollision=2,right,65,2,slow down,100,83.62441991614803
77189,speed=40-60TimeToCollision=2,speed=40-60TimeToCollision=2,right,60,2,straight,100,98.05627929924245
77499,speed=40-60TimeToCollision=2,speed=40-60TimeToCollision=1,left,60,1,straight,100,99.28524222619562
77801,speed=40-60TimeToCollision=1,speed=40-60TimeToCollision=1,right,60,1,overtake,100,104.14776797584537
78110,speed=40-60TimeToCollision=1,speed=40-60TimeToCollision=0,right,60,0,overtake,100,103.87834031716554
78415,speed=40-60TimeToCollision=0,speed=60+TimeToCollision=0,right,60,0,speed up,0,13.917666700585558
78717,speed=60+TimeToCollision=0,speed=40-60TimeToCollision=0,right,65,0,slow down,100,85.40115459153908
79019,speed=40-60TimeToCollision=0,speed=60+TimeToCollision=0,right,60,0,speed up,0,13.379911576442392
79320,speed=60+TimeToCollision=0,speed=40-60TimeToCollision=2,left,65,2,slow down,100,87.85389155464713
79630,speed=40-60TimeToCollision=2,speed=40-60TimeToCollision=2,left,60,2,straight,100,100.34957042583801
79933,speed=40-60TimeToCollision=2,speed=40-60TimeToCollision=1,left,60,1,straight,100,101.35339678642586
80233,speed=40-60TimeToCollision=1,speed=40-60TimeToCollision=1,right,60,1,overtake,100,104.52928968862064
80540,speed=40-60TimeToCollision=1,speed=40-60TimeToCollision=0,right,60,0,overtake,100,104.210159835523
80841,speed=40-60TimeToCollision=0,speed=60+TimeToCollision=0,right,60,0,speed up,0,12.920459334344624
81141,speed=60+TimeToCollision=0,speed=40-60TimeToCollision=0,right,65,0,slow down,100,89.19770699252587
