20737,speed=(3/4)-(1)LimitTimeToCollision=0,speed=AboveLimitTimeToCollision=0,left,40,0,speed up,5,0,30.0015351,40
21037,speed=AboveLimitTimeToCollision=0,speed=(3/4)-(1)LimitTimeToCollision=0,left,45,0,slow down,4,100,10.300015351,40
21338,speed=(3/4)-(1)LimitTimeToCollision=0,speed=AboveLimitTimeToCollision=0,left,40,0,speed up,5,0,27.10438174351,40
21638,speed=AboveLimitTimeToCollision=0,speed=(3/4)-(1)LimitTimeToCollision=0,left,45,0,slow down,4,100,19.5410576333351,40
21939,speed=(3/4)-(1)LimitTimeToCollision=0,speed=AboveLimitTimeToCollision=0,left,40,0,speed up,5,0,24.58935414549235,40
22239,speed=AboveLimitTimeToCollision=0,speed=(3/4)-(1)LimitTimeToCollision=0,left,45,0,slow down,4,100,27.832845411456514,40
22540,speed=(3/4)-(1)LimitTimeToCollision=0,speed=AboveLimitTimeToCollision=0,left,40,0,speed up,5,0,22.40874718505768,40
22840,speed=AboveLimitTimeToCollision=0,speed=(3/4)-(1)LimitTimeToCollision=0,left,45,0,slow down,4,100,35.27364834216144,40
23141,speed=(3/4)-(1)LimitTimeToCollision=0,speed=AboveLimitTimeToCollision=0,left,40,0,speed up,5,0,20.52060894997353,40
23441,speed=AboveLimitTimeToCollision=0,speed=(3/4)-(1)LimitTimeToCollision=0,left,45,0,slow down,4,100,41.95148959744503,40
23742,speed=(3/4)-(1)LimitTimeToCollision=0,speed=AboveLimitTimeToCollision=0,left,40,0,speed up,5,0,18.888062950950626,40
24042,speed=AboveLimitTimeToCollision=0,speed=(3/4)-(1)LimitTimeToCollision=0,left,45,0,slow down,4,100,47.94522126721004,40
24342,speed=(3/4)-(1)LimitTimeToCollision=0,speed=AboveLimitTimeToCollision=2,left,40,2,speed up,5,0,16.999256655855564,40
24643,speed=AboveLimitTimeToCollision=2,speed=AboveLimitTimeToCollision=1,left,45,1,straight,1,0,0,40
24943,speed=AboveLimitTimeToCollision=1,speed=AboveLimitTimeToCollision=1,left,45,1,speed up,5,0,0,40
25244,speed=AboveLimitTimeToCollision=1,speed=0TimeToCollision=0,left,50,0,slow down,4,-100,-9.996299729799468,40
25545,speed=0TimeToCollision=0,speed=0-(1/4)LimitTimeToCollision=0,left,0,0,speed up,5,0,0.3340243180479763,40
25845,speed=0-(1/4)LimitTimeToCollision=0,speed=(1/4)-(3/4)LimitTimeToCollision=0,left,5,0,speed up,5,0,0.25954038999999995,40
26146,speed=(1/4)-(3/4)LimitTimeToCollision=0,speed=(1/4)-(3/4)LimitTimeToCollision=0,left,10,0,speed up,5,0,15.428175489999997,40
26446,speed=(1/4)-(3/4)LimitTimeToCollision=0,speed=(1/4)-(3/4)LimitTimeToCollision=0,left,15,0,speed up,5,0,14.039639695899998,40
26747,speed=(1/4)-(3/4)LimitTimeToCollision=0,speed=(1/4)-(3/4)LimitTimeToCollision=0,left,20,0,speed up,5,0,12.776072123268998,40
27047,speed=(3/4)-(1)LimitTimeToCollision=0,speed=(3/4)-(1)LimitTimeToCollision=0,left,25,0,speed up,5,100,25.469323556828563,30
